2021-12-25 13:23:40.430 WARN  reactor.netty.channel.FluxReceive                 :294  [32m        [0;39m [id: 0x0c2430fc, L:/127.0.0.1:9000 - R:/127.0.0.1:14785] An exception has been observed post termination, use DEBUG level to see the full stack: java.io.IOException: 你的主机中的软件中止了一个已建立的连接。
2021-12-25 13:23:40.878 WARN  reactor.netty.channel.FluxReceive                 :294  [32m        [0;39m [id: 0x51fefff1, L:/127.0.0.1:9000 - R:/127.0.0.1:14792] An exception has been observed post termination, use DEBUG level to see the full stack: java.io.IOException: 你的主机中的软件中止了一个已建立的连接。
2021-12-25 13:24:57.187 INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver   :43   [32m        [0;39m Resolving eureka endpoints via configuration
2021-12-25 13:29:29.134 ERROR o.s.b.a.w.r.error.AbstractErrorWebExceptionHandler:122  [32m        [0;39m [2ca41413-554]  500 Server Error for HTTP GET "/file/f/course/6sfSqfOwzmik4A4icMYuUe.mp4"
io.netty.channel.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: DESKTOP-IIUD3CS/192.168.245.1:9003
	Suppressed: reactor.core.publisher.FluxOnAssembly$OnAssemblyException: 
Error has been observed at the following site(s):
	|_ checkpoint ⇢ org.springframework.web.cors.reactive.CorsWebFilter [DefaultWebFilterChain]
	|_ checkpoint ⇢ org.springframework.cloud.gateway.filter.WeightCalculatorWebFilter [DefaultWebFilterChain]
	|_ checkpoint ⇢ HTTP GET "/file/f/course/6sfSqfOwzmik4A4icMYuUe.mp4" [ExceptionHandlingWebHandler]
Stack trace:
Caused by: java.net.ConnectException: Connection refused: no further information
	at sun.nio.ch.SocketChannelImpl.checkConnect(Native Method)
	at sun.nio.ch.SocketChannelImpl.finishConnect(SocketChannelImpl.java:717)
	at io.netty.channel.socket.nio.NioSocketChannel.doFinishConnect(NioSocketChannel.java:330)
	at io.netty.channel.nio.AbstractNioChannel$AbstractNioUnsafe.finishConnect(AbstractNioChannel.java:334)
	at io.netty.channel.nio.NioEventLoop.processSelectedKey(NioEventLoop.java:707)
	at io.netty.channel.nio.NioEventLoop.processSelectedKeysOptimized(NioEventLoop.java:655)
	at io.netty.channel.nio.NioEventLoop.processSelectedKeys(NioEventLoop.java:581)
	at io.netty.channel.nio.NioEventLoop.run(NioEventLoop.java:493)
	at io.netty.util.concurrent.SingleThreadEventExecutor$4.run(SingleThreadEventExecutor.java:989)
	at io.netty.util.internal.ThreadExecutorMap$2.run(ThreadExecutorMap.java:74)
	at io.netty.util.concurrent.FastThreadLocalRunnable.run(FastThreadLocalRunnable.java:30)
	at java.lang.Thread.run(Thread.java:748)
2021-12-25 13:29:57.201 INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver   :43   [32m        [0;39m Resolving eureka endpoints via configuration
2021-12-25 13:34:33.276 WARN  reactor.netty.channel.FluxReceive                 :294  [32m        [0;39m [id: 0xa4915429, L:/127.0.0.1:9000 - R:/127.0.0.1:1753] An exception has been observed post termination, use DEBUG level to see the full stack: java.io.IOException: 你的主机中的软件中止了一个已建立的连接。
2021-12-25 13:34:33.306 WARN  reactor.netty.channel.FluxReceive                 :294  [32m        [0;39m [id: 0x56c4d4ec, L:/127.0.0.1:9000 - R:/127.0.0.1:1755] An exception has been observed post termination, use DEBUG level to see the full stack: java.io.IOException: 你的主机中的软件中止了一个已建立的连接。
2021-12-25 13:34:57.202 INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver   :43   [32m        [0;39m Resolving eureka endpoints via configuration
2021-12-25 13:39:57.215 INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver   :43   [32m        [0;39m Resolving eureka endpoints via configuration
2021-12-25 13:43:09.328 WARN  reactor.netty.channel.FluxReceive                 :294  [32m        [0;39m [id: 0x9d621574, L:/127.0.0.1:9000 - R:/127.0.0.1:2420] An exception has been observed post termination, use DEBUG level to see the full stack: java.io.IOException: 你的主机中的软件中止了一个已建立的连接。
2021-12-25 13:43:18.995 WARN  reactor.netty.channel.FluxReceive                 :294  [32m        [0;39m [id: 0x26b83bbf, L:/127.0.0.1:9000 - R:/127.0.0.1:2437] An exception has been observed post termination, use DEBUG level to see the full stack: java.io.IOException: 你的主机中的软件中止了一个已建立的连接。
2021-12-25 13:43:22.529 WARN  reactor.netty.channel.FluxReceive                 :294  [32m        [0;39m [id: 0x9f6c7845, L:/127.0.0.1:9000 - R:/127.0.0.1:2452] An exception has been observed post termination, use DEBUG level to see the full stack: java.io.IOException: 你的主机中的软件中止了一个已建立的连接。
2021-12-25 13:44:57.230 INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver   :43   [32m        [0;39m Resolving eureka endpoints via configuration
